epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
0,0.6752,0.5576,0.5934,0.6681,0.6228,0.6931,0.6904,0.5575,0.5405
1,0.6589,0.5676,0.6126,0.6673,0.6179,0.6803,0.6927,0.5355,0.5281
2,0.6497,0.5799,0.6333,0.6568,0.6101,0.6705,0.6974,0.5449,0.5413
3,0.6455,0.5813,0.6357,0.6525,0.6116,0.6732,0.6931,0.5657,0.5633
4,0.6398,0.5934,0.6528,0.6482,0.605,0.666,0.6939,0.5763,0.588
5,0.6401,0.5875,0.6488,0.6528,0.6006,0.6562,0.6858,0.6006,0.6123
6,0.6386,0.5944,0.6492,0.6582,0.5902,0.6418,0.6777,0.6191,0.6502
7,0.634,0.6013,0.6564,0.6469,0.5939,0.6475,0.6893,0.5917,0.6039
8,0.6303,0.5983,0.6514,0.6371,0.6018,0.6599,0.695,0.5553,0.5611
9,0.6292,0.6033,0.6545,0.6345,0.6059,0.6687,0.6986,0.5951,0.6103
10,0.6277,0.6059,0.6615,0.6426,0.6052,0.6694,0.7029,0.5494,0.5571
11,0.625,0.6004,0.6537,0.6244,0.6053,0.6687,0.7221,0.5422,0.5525
12,0.6257,0.5979,0.6528,0.6333,0.6065,0.6735,0.7269,0.54,0.5333
13,0.6283,0.6045,0.6579,0.6481,0.5968,0.6557,0.7231,0.5406,0.5454
14,0.6248,0.6064,0.6603,0.6641,0.5824,0.6498,0.7273,0.5674,0.5776
15,0.628,0.5916,0.65,0.671,0.5731,0.6314,0.7161,0.5823,0.6047
16,0.6214,0.6026,0.6601,0.6428,0.5815,0.6561,0.7517,0.57,0.5718
17,0.6244,0.6085,0.6604,0.7054,0.5319,0.5598,0.7389,0.5513,0.5548
18,0.6275,0.5883,0.6472,0.6823,0.5683,0.6318,0.7331,0.5697,0.5626
19,0.625,0.5937,0.6507,0.6934,0.5526,0.6178,0.7111,0.5863,0.5935
20,0.6176,0.5971,0.6585,0.7,0.5408,0.6042,0.751,0.5589,0.532
21,0.6105,0.6064,0.6682,0.6469,0.5741,0.6552,0.8027,0.5353,0.5047
22,0.6178,0.6062,0.666,0.7031,0.5385,0.5863,0.7191,0.5972,0.5852
23,0.6031,0.6114,0.6786,0.6658,0.5735,0.6514,0.8053,0.5386,0.5046
24,0.6064,0.6079,0.6702,0.6637,0.5912,0.6698,0.828,0.5214,0.4753
25,0.6039,0.6191,0.677,0.638,0.5917,0.6716,0.8826,0.505,0.4385
26,0.5949,0.6317,0.6929,0.633,0.5892,0.6665,0.9644,0.4968,0.4255
27,0.5944,0.6328,0.6945,0.6701,0.5959,0.6706,0.9553,0.4825,0.4044
28,0.5955,0.6293,0.6929,0.6917,0.5698,0.6366,0.793,0.505,0.4803
29,0.5913,0.6387,0.6994,0.6358,0.5973,0.671,0.7914,0.5163,0.4884
30,0.5814,0.6456,0.7144,0.6998,0.613,0.6784,0.8996,0.4903,0.4202
31,0.5774,0.6499,0.7142,0.7283,0.6046,0.6686,0.9099,0.4878,0.4315
32,0.5765,0.6473,0.7108,0.723,0.601,0.6699,0.8768,0.4834,0.4295
33,0.5741,0.6522,0.7151,0.704,0.61,0.667,0.8458,0.4789,0.4356
34,0.5698,0.654,0.7167,0.7586,0.5854,0.6422,0.9061,0.4845,0.4336
35,0.5661,0.6604,0.7232,0.7627,0.5826,0.6354,0.9019,0.4897,0.4361
36,0.5796,0.649,0.7091,0.705,0.5816,0.6441,0.7195,0.517,0.5167
37,0.5799,0.6493,0.7162,0.674,0.6018,0.6706,0.7673,0.5176,0.5195
38,0.5742,0.6555,0.7231,0.671,0.5943,0.6657,0.7519,0.551,0.5592
39,0.5725,0.6578,0.7236,0.5907,0.5998,0.6715,0.7603,0.5635,0.5791
40,0.5798,0.6555,0.7173,0.6115,0.5963,0.6689,0.7629,0.5357,0.5262
41,0.5874,0.6642,0.7263,0.6877,0.5839,0.6532,0.6952,0.5986,0.6289
42,0.5908,0.6516,0.7118,0.6725,0.5996,0.6574,0.7024,0.5599,0.571
43,0.5672,0.6627,0.7319,0.6492,0.6103,0.6796,0.7473,0.5665,0.5735
44,0.573,0.6679,0.7334,0.6334,0.6223,0.6839,0.715,0.5756,0.5922
45,0.5649,0.6765,0.7401,0.6381,0.6125,0.6751,0.7664,0.5586,0.5441
46,0.5567,0.6818,0.7452,0.6791,0.6212,0.6791,0.8152,0.5422,0.5283
47,0.5585,0.6799,0.7424,0.6795,0.5912,0.6469,0.7588,0.5833,0.6012
48,0.5479,0.6896,0.751,0.6165,0.6226,0.6986,0.9286,0.5243,0.4847
49,0.5497,0.6824,0.7495,0.6073,0.6299,0.6972,1.0308,0.5024,0.4453
50,0.5542,0.679,0.7436,0.615,0.6103,0.677,0.9191,0.5254,0.4817
51,0.5502,0.6817,0.7507,0.6129,0.613,0.6826,1.0308,0.5097,0.4579
52,0.5421,0.6954,0.7625,0.6324,0.6183,0.6849,1.0967,0.5114,0.4538
53,0.535,0.7013,0.7664,0.6356,0.6222,0.6967,1.0921,0.5147,0.4702
54,0.5288,0.7093,0.7729,0.648,0.6109,0.6754,1.1676,0.522,0.4734
55,0.5264,0.7104,0.7731,0.6477,0.6098,0.672,1.2395,0.4996,0.4463
56,0.5324,0.7087,0.7706,0.6109,0.6243,0.6983,1.0447,0.5238,0.4738
57,0.5298,0.7054,0.7715,0.6159,0.6268,0.701,1.1616,0.5214,0.4784
58,0.5274,0.7145,0.7751,0.6557,0.6197,0.6815,1.32,0.5118,0.4511
59,0.5335,0.7101,0.7703,0.6984,0.6157,0.6797,1.3214,0.5124,0.4646
60,0.5665,0.6866,0.7509,0.7235,0.5825,0.6182,0.6977,0.6056,0.6294
61,0.5453,0.7013,0.7608,0.6511,0.6315,0.687,1.1276,0.504,0.4822
62,0.5245,0.719,0.7766,0.6806,0.6158,0.6851,1.1236,0.5254,0.51
63,0.5144,0.7233,0.783,0.6734,0.616,0.6869,1.1708,0.5262,0.5094
64,0.5089,0.7293,0.79,0.6519,0.6166,0.6887,1.1701,0.5235,0.5085
65,0.5143,0.7231,0.7847,0.6809,0.6297,0.6944,1.1989,0.5323,0.5124
66,0.5058,0.7332,0.7957,0.6699,0.6234,0.6942,1.153,0.5326,0.5105
67,0.5036,0.7413,0.8015,0.6797,0.6239,0.6942,1.1985,0.5155,0.4907
68,0.5067,0.7393,0.8031,0.6935,0.6117,0.675,1.2975,0.4854,0.4563
69,0.4965,0.7455,0.8068,0.6965,0.6261,0.7004,1.1778,0.48,0.4441
70,0.4984,0.7447,0.8058,0.6866,0.6216,0.6973,1.0903,0.4976,0.4813
71,0.5124,0.7418,0.8038,0.6935,0.6216,0.6903,0.9803,0.5159,0.4919
72,0.4958,0.7496,0.8113,0.652,0.6121,0.6937,0.9264,0.5285,0.5374
73,0.491,0.7465,0.8073,0.6711,0.6215,0.6928,0.9745,0.5111,0.5124
74,0.5075,0.7459,0.8081,0.6915,0.6167,0.6793,0.8427,0.5769,0.5989
75,0.5089,0.7469,0.8051,0.7317,0.6286,0.6985,1.0706,0.5371,0.5392
76,0.4848,0.7603,0.8195,0.7436,0.6034,0.6633,0.9103,0.5662,0.5806
77,0.494,0.757,0.8145,0.8033,0.626,0.6928,0.9981,0.529,0.5276
78,0.4888,0.7513,0.813,0.7186,0.5851,0.6312,0.7242,0.621,0.6617
79,0.4809,0.7604,0.8197,0.7291,0.6296,0.6993,0.9723,0.5088,0.5219
80,0.4728,0.7739,0.8313,0.7822,0.5856,0.645,0.8924,0.6078,0.6432
81,0.4742,0.7707,0.83,0.745,0.6074,0.6794,0.9395,0.5348,0.5545
82,0.4772,0.7791,0.833,0.8564,0.6185,0.6896,1.2148,0.5197,0.5106
83,0.4761,0.7736,0.831,0.7284,0.6053,0.6684,0.879,0.5634,0.5822
84,0.4702,0.7711,0.8294,0.862,0.6222,0.691,1.2556,0.4977,0.4859
85,0.465,0.7856,0.8408,0.8267,0.6204,0.6858,1.1149,0.5278,0.5295
86,0.4542,0.7913,0.8463,0.7818,0.5861,0.6491,0.8858,0.6115,0.6425
87,0.4646,0.789,0.8425,0.9271,0.6201,0.6837,1.3037,0.5073,0.4892
88,0.469,0.7826,0.8393,0.7491,0.5845,0.6441,0.7519,0.6723,0.6949
89,0.4742,0.7804,0.8362,0.7874,0.6355,0.6959,1.1624,0.5097,0.5038
90,0.5031,0.7528,0.8157,0.81,0.6363,0.7009,1.0432,0.5516,0.543
91,0.4689,0.7851,0.838,0.8024,0.5947,0.6474,0.996,0.57,0.5778
92,0.4603,0.7883,0.8456,0.8814,0.5938,0.6553,1.1159,0.5539,0.5573
93,0.4455,0.7932,0.8496,0.7754,0.5864,0.6446,0.9951,0.5747,0.59
94,0.4466,0.8004,0.8533,0.9171,0.6037,0.666,1.1644,0.5297,0.5248
95,0.4537,0.7881,0.844,0.8184,0.5734,0.6267,0.8978,0.5911,0.6159
96,0.4413,0.8022,0.8556,0.8297,0.6112,0.6672,1.0551,0.5329,0.5429
97,0.4372,0.8073,0.8598,0.7746,0.5979,0.649,0.8985,0.5828,0.6125
98,0.4276,0.8158,0.8652,0.8316,0.6076,0.665,1.0752,0.5505,0.5521
99,0.4214,0.8144,0.8668,0.8419,0.6147,0.6814,1.1788,0.5106,0.5089
